Year,Latitude,Longitude,Intensity
2020,90.0,-180.0,4
2020,90.0,-179.0,4
2020,90.0,-178.0,4
2020,90.0,-177.0,4
2020,90.0,-176.0,4
2020,90.0,-175.0,4
2020,90.0,-174.0,4
2020,90.0,-173.0,4
2020,90.0,-172.0,4
2020,90.0,-171.0,4
2020,90.0,-170.0,4
2020,90.0,-169.0,4
2020,90.0,-168.0,3
2020,90.0,-167.0,3
2020,90.0,-166.0,2
2020,90.0,-165.0,3
2020,90.0,-164.0,3
2020,90.0,-163.0,10
2020,90.0,-162.0,8
2020,90.0,-161.0,7
2020,90.0,-160.0,6
2020,90.0,-159.0,5
2020,90.0,-158.0,6
2020,90.0,-157.0,5
2020,90.0,-156.0,5
2020,90.0,-155.0,4
2020,90.0,-154.0,4
2020,90.0,-153.0,4
2020,90.0,-152.0,4
2020,90.0,-151.0,4
2020,90.0,-150.0,4
2020,90.0,-149.0,4
2020,90.0,-148.0,5
2020,90.0,-147.0,4
2020,90.0,-146.0,4
2020,90.0,-145.0,4
2020,90.0,-144.0,4
2020,90.0,-143.0,4
2020,90.0,-142.0,5
2020,90.0,-141.0,5
2020,90.0,-140.0,5
2020,90.0,-139.0,5
2020,90.0,-138.0,5
2020,90.0,-137.0,5
2020,90.0,-136.0,5
2020,90.0,-135.0,5
2020,90.0,-134.0,5
2020,90.0,-133.0,5
2020,90.0,-132.0,5
2020,90.0,-131.0,5
2020,90.0,-130.0,5
2020,90.0,-129.0,5
2020,90.0,-128.0,5
2020,90.0,-127.0,5
2020,90.0,-126.0,5
2020,90.0,-125.0,5
2020,90.0,-124.0,5
2020,90.0,-123.0,5
2020,90.0,-122.0,5
2020,90.0,-121.0,5
2020,90.0,-120.0,6
2020,90.0,-119.0,6
2020,90.0,-118.0,6
2020,90.0,-117.0,6
2020,90.0,-116.0,6
2020,90.0,-115.0,6
2020,90.0,-114.0,6
2020,90.0,-113.0,7
2020,90.0,-112.0,7
2020,90.0,-111.0,7
2020,90.0,-110.0,8
2020,90.0,-109.0,8
2020,90.0,-108.0,8
2020,90.0,-107.0,8
2020,90.0,-106.0,9
2020,90.0,-105.0,9
2020,90.0,-104.0,9
2020,90.0,-103.0,11
2020,90.0,-102.0,1
2020,90.0,-101.0,0
2020,90.0,-100.0,0
2020,90.0,-99.0,0
2020,90.0,-98.0,0
2020,90.0,-97.0,0
2020,90.0,-96.0,0
2020,90.0,-95.0,0
2020,90.0,-94.0,0
2020,90.0,-93.0,0
2020,90.0,-92.0,0
2020,90.0,-91.0,0
2020,90.0,-90.0,2
2020,90.0,-89.0,2
2020,90.0,-88.0,2
2020,90.0,-87.0,2
2020,90.0,-86.0,2
2020,90.0,-85.0,2
2020,90.0,-84.0,2
2020,90.0,-83.0,2
2020,90.0,-82.0,1
2020,90.0,-81.0,3
2020,90.0,-80.0,2
2020,90.0,-79.0,2
2020,90.0,-78.0,2
2020,90.0,-77.0,2
2020,90.0,-76.0,2
2020,90.0,-75.0,2
2020,90.0,-74.0,2
2020,90.0,-73.0,2
2020,90.0,-72.0,2
2020,90.0,-71.0,2
2020,90.0,-70.0,2
2020,90.0,-69.0,255
2020,90.0,-68.0,2
2020,90.0,-67.0,2
2020,90.0,-66.0,2
2020,90.0,-65.0,2
2020,90.0,-64.0,2
2020,90.0,-63.0,2
2020,90.0,-62.0,2
2020,90.0,-61.0,2
2020,90.0,-60.0,2
2020,90.0,-59.0,3
2020,90.0,-58.0,2
2020,90.0,-57.0,2
2020,90.0,-56.0,2
2020,90.0,-55.0,0
2020,90.0,-54.0,0
2020,90.0,-53.0,0
2020,90.0,-52.0,0
2020,90.0,-51.0,0
2020,90.0,-50.0,0
2020,90.0,-49.0,0
2020,90.0,-48.0,0
2020,90.0,-47.0,0
2020,90.0,-46.0,0
2020,90.0,-45.0,0
2020,90.0,-44.0,0
2020,90.0,-43.0,0
2020,90.0,-42.0,0
2020,90.0,-41.0,0
2020,90.0,-40.0,0
2020,90.0,-39.0,1
2020,90.0,-38.0,0
2020,90.0,-37.0,0
2020,90.0,-36.0,0
2020,90.0,-35.0,0
2020,90.0,-34.0,1
2020,90.0,-33.0,0
2020,90.0,-32.0,0
2020,90.0,-31.0,0
2020,90.0,-30.0,0
2020,90.0,-29.0,0
2020,90.0,-28.0,0
2020,90.0,-27.0,255
2020,90.0,-26.0,0
2020,90.0,-25.0,0
2020,90.0,-24.0,255
2020,90.0,-23.0,0
2020,90.0,-22.0,0
2020,90.0,-21.0,0
2020,90.0,-20.0,0
2020,90.0,-19.0,0
2020,90.0,-18.0,1
2020,90.0,-17.0,0
2020,90.0,-16.0,0
2020,90.0,-15.0,255
2020,90.0,-14.0,0
2020,90.0,-13.0,255
2020,90.0,-12.0,1
2020,90.0,-11.0,1
2020,90.0,-10.0,1
2020,90.0,-9.0,1
2020,90.0,-8.0,1
2020,90.0,-7.0,255
2020,90.0,-6.0,1
2020,90.0,-5.0,1
2020,90.0,-4.0,1
2020,90.0,-3.0,1
2020,90.0,-2.0,2
2020,90.0,-1.0,2
2020,90.0,0.0,2
2020,90.0,1.0,2
2020,90.0,2.0,3
2020,90.0,3.0,4
2020,90.0,4.0,5
2020,90.0,5.0,2
2020,90.0,6.0,255
2020,90.0,7.0,0
2020,90.0,8.0,0
2020,90.0,9.0,0
2020,90.0,10.0,0
2020,90.0,11.0,0
2020,90.0,12.0,0
2020,90.0,13.0,1
2020,90.0,14.0,5
2020,90.0,15.0,152
2020,90.0,16.0,9
2020,90.0,17.0,8
2020,90.0,18.0,9
2020,90.0,19.0,10
2020,90.0,20.0,9
2020,90.0,21.0,8
2020,90.0,22.0,8
2020,90.0,23.0,7
2020,90.0,24.0,7
2020,90.0,25.0,6
2020,90.0,26.0,6
2020,90.0,27.0,5
2020,90.0,28.0,5
2020,90.0,29.0,5
2020,90.0,30.0,5
2020,90.0,31.0,4
2020,90.0,32.0,4
2020,90.0,33.0,73
2020,90.0,34.0,4
2020,90.0,35.0,3
2020,90.0,36.0,3
2020,90.0,37.0,72
2020,90.0,38.0,4
2020,90.0,39.0,3
2020,90.0,40.0,4
2020,90.0,41.0,3
2020,90.0,42.0,3
2020,90.0,43.0,2
2020,90.0,44.0,2
2020,90.0,45.0,2
2020,90.0,46.0,1
2020,90.0,47.0,2
2020,90.0,48.0,3
2020,90.0,49.0,2
2020,90.0,50.0,2
2020,90.0,51.0,2
2020,90.0,52.0,2
2020,90.0,53.0,2
2020,90.0,54.0,2
2020,90.0,55.0,2
2020,90.0,56.0,2
2020,90.0,57.0,2
2020,90.0,58.0,2
2020,90.0,59.0,2
2020,90.0,60.0,2
2020,90.0,61.0,1
2020,90.0,62.0,1
2020,90.0,63.0,1
2020,90.0,64.0,1
2020,90.0,65.0,1
2020,90.0,66.0,1
2020,90.0,67.0,1
2020,90.0,68.0,1
2020,90.0,69.0,1
2020,90.0,70.0,1
2020,90.0,71.0,1
2020,90.0,72.0,1
2020,90.0,73.0,1
2020,90.0,74.0,1
2020,90.0,75.0,1
2020,90.0,76.0,1
2020,90.0,77.0,1
2020,90.0,78.0,1
2020,90.0,79.0,1
2020,90.0,80.0,1
2020,90.0,81.0,1
2020,90.0,82.0,1
2020,90.0,83.0,1
2020,90.0,84.0,1
2020,90.0,85.0,1
2020,90.0,86.0,1
2020,90.0,87.0,1
2020,90.0,88.0,1
2020,90.0,89.0,1
2020,90.0,90.0,1
2020,90.0,91.0,1
2020,90.0,92.0,1
2020,90.0,93.0,1
2020,90.0,94.0,1
2020,90.0,95.0,1
2020,90.0,96.0,1
2020,90.0,97.0,1
2020,90.0,98.0,1
2020,90.0,99.0,1
2020,90.0,100.0,1
2020,90.0,101.0,1
2020,90.0,102.0,1
2020,90.0,103.0,1
2020,90.0,104.0,1
2020,90.0,105.0,1
2020,90.0,106.0,1
2020,90.0,107.0,1
2020,90.0,108.0,2
2020,90.0,109.0,1
2020,90.0,110.0,1
2020,90.0,111.0,1
2020,90.0,112.0,119
2020,90.0,113.0,1
2020,90.0,114.0,1
2020,90.0,115.0,1
2020,90.0,116.0,1
2020,90.0,117.0,1
2020,90.0,118.0,255
2020,90.0,119.0,2
2020,90.0,120.0,2
2020,90.0,121.0,2
2020,90.0,122.0,2
2020,90.0,123.0,2
2020,90.0,124.0,2
2020,90.0,125.0,2
2020,90.0,126.0,2
2020,90.0,127.0,2
2020,90.0,128.0,2
2020,90.0,129.0,2
2020,90.0,130.0,2
2020,90.0,131.0,2
2020,90.0,132.0,2
2020,90.0,133.0,2
2020,90.0,134.0,2
2020,90.0,135.0,2
2020,90.0,136.0,2
2020,90.0,137.0,3
2020,90.0,138.0,3
2020,90.0,139.0,3
2020,90.0,140.0,3
2020,90.0,141.0,3
2020,90.0,142.0,3
2020,90.0,143.0,3
2020,90.0,144.0,4
2020,90.0,145.0,4
2020,90.0,146.0,4
2020,90.0,147.0,4
2020,90.0,148.0,4
2020,90.0,149.0,11
2020,90.0,150.0,14
2020,90.0,151.0,14
2020,90.0,152.0,14
2020,90.0,153.0,14
2020,90.0,154.0,14
2020,90.0,155.0,15
2020,90.0,156.0,16
2020,90.0,157.0,15
2020,90.0,158.0,16
2020,90.0,159.0,16
2020,90.0,160.0,17
2020,90.0,161.0,15
2020,90.0,162.0,16
2020,90.0,163.0,16
2020,90.0,164.0,17
2020,90.0,165.0,10
2020,90.0,166.0,7
2020,90.0,167.0,5
2020,90.0,168.0,5
2020,90.0,169.0,5
2020,90.0,170.0,4
2020,90.0,171.0,5
2020,90.0,172.0,5
2020,90.0,173.0,5
2020,90.0,174.0,4
2020,90.0,175.0,4
2020,90.0,176.0,4
2020,90.0,177.0,4
2020,90.0,178.0,4
2020,90.0,179.0,4
2020,89.0,-180.0,0
2020,89.0,-179.0,0
2020,89.0,-178.0,0
2020,89.0,-177.0,0
2020,89.0,-176.0,0
2020,89.0,-175.0,0
2020,89.0,-174.0,0
2020,89.0,-173.0,0
2020,89.0,-172.0,0
2020,89.0,-171.0,0
2020,89.0,-170.0,0
2020,89.0,-169.0,0
2020,89.0,-168.0,0
2020,89.0,-167.0,0
2020,89.0,-166.0,9
2020,89.0,-165.0,5
2020,89.0,-164.0,3
2020,89.0,-163.0,0
2020,89.0,-162.0,0
2020,89.0,-161.0,0
2020,89.0,-160.0,0
2020,89.0,-159.0,0
2020,89.0,-158.0,0
2020,89.0,-157.0,0
2020,89.0,-156.0,0
2020,89.0,-155.0,0
2020,89.0,-154.0,1
2020,89.0,-153.0,0
2020,89.0,-152.0,0
2020,89.0,-151.0,0
2020,89.0,-150.0,1
2020,89.0,-149.0,2
2020,89.0,-148.0,2
2020,89.0,-147.0,2
2020,89.0,-146.0,3
2020,89.0,-145.0,4
2020,89.0,-144.0,3
2020,89.0,-143.0,3
2020,89.0,-142.0,2
2020,89.0,-141.0,2
2020,89.0,-140.0,2
2020,89.0,-139.0,1
2020,89.0,-138.0,1
2020,89.0,-137.0,1
2020,89.0,-136.0,1
2020,89.0,-135.0,1
2020,89.0,-134.0,1
2020,89.0,-133.0,1
2020,89.0,-132.0,1
2020,89.0,-131.0,1
2020,89.0,-130.0,1
2020,89.0,-129.0,1
2020,89.0,-128.0,1
2020,89.0,-127.0,1
2020,89.0,-126.0,1
2020,89.0,-125.0,1
2020,89.0,-124.0,1
2020,89.0,-123.0,1
2020,89.0,-122.0,1
2020,89.0,-121.0,1
2020,89.0,-120.0,1
2020,89.0,-119.0,1
2020,89.0,-118.0,1
2020,89.0,-117.0,1
2020,89.0,-116.0,1
2020,89.0,-115.0,1
2020,89.0,-114.0,1
2020,89.0,-113.0,1
2020,89.0,-112.0,1
2020,89.0,-111.0,1
2020,89.0,-110.0,1
2020,89.0,-109.0,1
2020,89.0,-108.0,1
2020,89.0,-107.0,1
2020,89.0,-106.0,1
2020,89.0,-105.0,1
2020,89.0,-104.0,1
2020,89.0,-103.0,1
2020,89.0,-102.0,3
2020,89.0,-101.0,4
2020,89.0,-100.0,4
2020,89.0,-99.0,6
2020,89.0,-98.0,6
2020,89.0,-97.0,5
2020,89.0,-96.0,5
2020,89.0,-95.0,6
2020,89.0,-94.0,6
2020,89.0,-93.0,6
2020,89.0,-92.0,7
2020,89.0,-91.0,7
2020,89.0,-90.0,7
2020,89.0,-89.0,8
2020,89.0,-88.0,9
2020,89.0,-87.0,9
2020,89.0,-86.0,10
2020,89.0,-85.0,12
2020,89.0,-84.0,9
2020,89.0,-83.0,0
2020,89.0,-82.0,0
2020,89.0,-81.0,0
2020,89.0,-80.0,0
2020,89.0,-79.0,0
2020,89.0,-78.0,0
2020,89.0,-77.0,0
2020,89.0,-76.0,0
2020,89.0,-75.0,0
2020,89.0,-74.0,0
2020,89.0,-73.0,0
2020,89.0,-72.0,0
2020,89.0,-71.0,0
2020,89.0,-70.0,0
2020,89.0,-69.0,0
2020,89.0,-68.0,0
2020,89.0,-67.0,0
2020,89.0,-66.0,0
2020,89.0,-65.0,0
2020,89.0,-64.0,1
2020,89.0,-63.0,54
2020,89.0,-62.0,0
2020,89.0,-61.0,0
2020,89.0,-60.0,0
2020,89.0,-59.0,0
2020,89.0,-58.0,0
2020,89.0,-57.0,0
2020,89.0,-56.0,0
2020,89.0,-55.0,1
2020,89.0,-54.0,1
2020,89.0,-53.0,1
2020,89.0,-52.0,2
2020,89.0,-51.0,1
2020,89.0,-50.0,225
2020,89.0,-49.0,1
2020,89.0,-48.0,1
2020,89.0,-47.0,1
2020,89.0,-46.0,1
2020,89.0,-45.0,1
2020,89.0,-44.0,1
2020,89.0,-43.0,0
2020,89.0,-42.0,1
2020,89.0,-41.0,1
2020,89.0,-40.0,1
2020,89.0,-39.0,1
2020,89.0,-38.0,162
2020,89.0,-37.0,1
2020,89.0,-36.0,1
2020,89.0,-35.0,1
2020,89.0,-34.0,1
2020,89.0,-33.0,1
2020,89.0,-32.0,1
2020,89.0,-31.0,1
2020,89.0,-30.0,1
2020,89.0,-29.0,1
2020,89.0,-28.0,1
2020,89.0,-27.0,1
2020,89.0,-26.0,1
2020,89.0,-25.0,1
2020,89.0,-24.0,1
2020,89.0,-23.0,1
2020,89.0,-22.0,2
2020,89.0,-21.0,1
2020,89.0,-20.0,2
2020,89.0,-19.0,255
2020,89.0,-18.0,2
2020,89.0,-17.0,222
2020,89.0,-16.0,255
2020,89.0,-15.0,2
2020,89.0,-14.0,247
2020,89.0,-13.0,2
2020,89.0,-12.0,3
2020,89.0,-11.0,226
2020,89.0,-10.0,255
2020,89.0,-9.0,0
2020,89.0,-8.0,105
2020,89.0,-7.0,0
2020,89.0,-6.0,0
2020,89.0,-5.0,0
2020,89.0,-4.0,0
2020,89.0,-3.0,0
2020,89.0,-2.0,136
2020,89.0,-1.0,0
2020,89.0,0.0,0
2020,89.0,1.0,0
2020,89.0,2.0,0
2020,89.0,3.0,0
2020,89.0,4.0,0
2020,89.0,5.0,115
2020,89.0,6.0,2
2020,89.0,7.0,11
2020,89.0,8.0,14
2020,89.0,9.0,13
2020,89.0,10.0,11
2020,89.0,11.0,9
2020,89.0,12.0,8
2020,89.0,13.0,7
2020,89.0,14.0,94
2020,89.0,15.0,3
2020,89.0,16.0,2
2020,89.0,17.0,2
2020,89.0,18.0,1
2020,89.0,19.0,0
2020,89.0,20.0,0
2020,89.0,21.0,91
2020,89.0,22.0,0
2020,89.0,23.0,0
2020,89.0,24.0,0
2020,89.0,25.0,0
2020,89.0,26.0,0
2020,89.0,27.0,0
2020,89.0,28.0,0
2020,89.0,29.0,0
2020,89.0,30.0,0
2020,89.0,31.0,0
2020,89.0,32.0,0
2020,89.0,33.0,0
2020,89.0,34.0,0
2020,89.0,35.0,0
2020,89.0,36.0,0
2020,89.0,37.0,0
2020,89.0,38.0,0
2020,89.0,39.0,0
2020,89.0,40.0,0
2020,89.0,41.0,0
2020,89.0,42.0,0
2020,89.0,43.0,0
2020,89.0,44.0,0
2020,89.0,45.0,0
2020,89.0,46.0,0
2020,89.0,47.0,0
2020,89.0,48.0,0
2020,89.0,49.0,0
2020,89.0,50.0,0
2020,89.0,51.0,0
2020,89.0,52.0,0
2020,89.0,53.0,0
2020,89.0,54.0,1
2020,89.0,55.0,0
2020,89.0,56.0,0
2020,89.0,57.0,0
2020,89.0,58.0,0
2020,89.0,59.0,0
2020,89.0,60.0,0
2020,89.0,61.0,0
2020,89.0,62.0,0
2020,89.0,63.0,0
2020,89.0,64.0,0
2020,89.0,65.0,0
2020,89.0,66.0,0
2020,89.0,67.0,0
2020,89.0,68.0,0
2020,89.0,69.0,0
2020,89.0,70.0,0
2020,89.0,71.0,0
2020,89.0,72.0,0
2020,89.0,73.0,0
2020,89.0,74.0,0
2020,89.0,75.0,0
2020,89.0,76.0,0
2020,89.0,77.0,0
2020,89.0,78.0,0
2020,89.0,79.0,0
2020,89.0,80.0,0
2020,89.0,81.0,0
2020,89.0,82.0,98
2020,89.0,83.0,0
2020,89.0,84.0,0
2020,89.0,85.0,0
2020,89.0,86.0,0
2020,89.0,87.0,0
2020,89.0,88.0,0
2020,89.0,89.0,0
2020,89.0,90.0,0
2020,89.0,91.0,0
2020,89.0,92.0,0
2020,89.0,93.0,0
2020,89.0,94.0,0
2020,89.0,95.0,0
2020,89.0,96.0,0
2020,89.0,97.0,0
2020,89.0,98.0,0
2020,89.0,99.0,0
2020,89.0,100.0,0
2020,89.0,101.0,0
2020,89.0,102.0,0
2020,89.0,103.0,0
2020,89.0,104.0,0
2020,89.0,105.0,0
2020,89.0,106.0,0
2020,89.0,107.0,0
2020,89.0,108.0,0
2020,89.0,109.0,0
2020,89.0,110.0,0
2020,89.0,111.0,0
2020,89.0,112.0,0
2020,89.0,113.0,0
2020,89.0,114.0,0
2020,89.0,115.0,0
2020,89.0,116.0,0
2020,89.0,117.0,0
2020,89.0,118.0,0
2020,89.0,119.0,0
2020,89.0,120.0,0
2020,89.0,121.0,1
2020,89.0,122.0,0
2020,89.0,123.0,1
2020,89.0,124.0,0
2020,89.0,125.0,0
2020,89.0,126.0,0
2020,89.0,127.0,0
2020,89.0,128.0,0
2020,89.0,129.0,0
2020,89.0,130.0,5
2020,89.0,131.0,12
2020,89.0,132.0,11
2020,89.0,133.0,10
2020,89.0,134.0,9
2020,89.0,135.0,9
2020,89.0,136.0,8
2020,89.0,137.0,7
2020,89.0,138.0,6
2020,89.0,139.0,6
2020,89.0,140.0,6
2020,89.0,141.0,5
2020,89.0,142.0,5
2020,89.0,143.0,5
2020,89.0,144.0,4
2020,89.0,145.0,4
2020,89.0,146.0,4
2020,89.0,147.0,4
2020,89.0,148.0,3
2020,89.0,149.0,1
2020,89.0,150.0,0
2020,89.0,151.0,0
2020,89.0,152.0,0
2020,89.0,153.0,0
2020,89.0,154.0,0
2020,89.0,155.0,0
2020,89.0,156.0,0
2020,89.0,157.0,0
2020,89.0,158.0,0
2020,89.0,159.0,0
2020,89.0,160.0,0
2020,89.0,161.0,1
2020,89.0,162.0,1
2020,89.0,163.0,2
2020,89.0,164.0,2
2020,89.0,165.0,5
2020,89.0,166.0,7
2020,89.0,167.0,9
2020,89.0,168.0,10
2020,89.0,169.0,13
2020,89.0,170.0,12
2020,89.0,171.0,14
2020,89.0,172.0,12
2020,89.0,173.0,3
2020,89.0,174.0,0
2020,89.0,175.0,0
2020,89.0,176.0,0
2020,89.0,177.0,0
2020,89.0,178.0,0
2020,89.0,179.0,0
2020,88.0,-180.0,0
2020,88.0,-179.0,0
2020,88.0,-178.0,0
2020,88.0,-177.0,0
2020,88.0,-176.0,0
2020,88.0,-175.0,0
2020,88.0,-174.0,0
2020,88.0,-173.0,0
2020,88.0,-172.0,0
2020,88.0,-171.0,0
2020,88.0,-170.0,0
2020,88.0,-169.0,0
2020,88.0,-168.0,0
2020,88.0,-167.0,13
2020,88.0,-166.0,0
2020,88.0,-165.0,0
2020,88.0,-164.0,0
2020,88.0,-163.0,0
2020,88.0,-162.0,0
2020,88.0,-161.0,0
2020,88.0,-160.0,3
2020,88.0,-159.0,3
2020,88.0,-158.0,3
2020,88.0,-157.0,3
2020,88.0,-156.0,2
2020,88.0,-155.0,1
2020,88.0,-154.0,2
2020,88.0,-153.0,2
2020,88.0,-152.0,2
2020,88.0,-151.0,2
2020,88.0,-150.0,1
2020,88.0,-149.0,0
2020,88.0,-148.0,0
2020,88.0,-147.0,2
2020,88.0,-146.0,1
2020,88.0,-145.0,0
2020,88.0,-144.0,0
2020,88.0,-143.0,0
2020,88.0,-142.0,0
2020,88.0,-141.0,0
2020,88.0,-140.0,0
2020,88.0,-139.0,0
2020,88.0,-138.0,0
2020,88.0,-137.0,0
2020,88.0,-136.0,0
2020,88.0,-135.0,0
2020,88.0,-134.0,0
2020,88.0,-133.0,0
2020,88.0,-132.0,0
2020,88.0,-131.0,0
2020,88.0,-130.0,0
2020,88.0,-129.0,0
2020,88.0,-128.0,0
2020,88.0,-127.0,0
2020,88.0,-126.0,0
2020,88.0,-125.0,0
2020,88.0,-124.0,0
2020,88.0,-123.0,0
2020,88.0,-122.0,0
2020,88.0,-121.0,0
2020,88.0,-120.0,0
2020,88.0,-119.0,0
2020,88.0,-118.0,0
2020,88.0,-117.0,0
2020,88.0,-116.0,0
2020,88.0,-115.0,0
2020,88.0,-114.0,0
2020,88.0,-113.0,0
2020,88.0,-112.0,0
2020,88.0,-111.0,0
2020,88.0,-110.0,0
2020,88.0,-109.0,0
2020,88.0,-108.0,0
2020,88.0,-107.0,1
2020,88.0,-106.0,0
2020,88.0,-105.0,0
2020,88.0,-104.0,0
2020,88.0,-103.0,0
2020,88.0,-102.0,0
2020,88.0,-101.0,0
2020,88.0,-100.0,0
2020,88.0,-99.0,0
2020,88.0,-98.0,0
2020,88.0,-97.0,0
2020,88.0,-96.0,0
2020,88.0,-95.0,0
2020,88.0,-94.0,0
2020,88.0,-93.0,0
2020,88.0,-92.0,0
2020,88.0,-91.0,0
2020,88.0,-90.0,0
2020,88.0,-89.0,0
2020,88.0,-88.0,0
2020,88.0,-87.0,1
2020,88.0,-86.0,0
2020,88.0,-85.0,0
2020,88.0,-84.0,2
2020,88.0,-83.0,9
2020,88.0,-82.0,10
2020,88.0,-81.0,11
2020,88.0,-80.0,13
2020,88.0,-79.0,101
2020,88.0,-78.0,8
2020,88.0,-77.0,0
2020,88.0,-76.0,129
2020,88.0,-75.0,0
2020,88.0,-74.0,0
2020,88.0,-73.0,0
2020,88.0,-72.0,0
2020,88.0,-71.0,0
2020,88.0,-70.0,0
2020,88.0,-69.0,0
2020,88.0,-68.0,0
2020,88.0,-67.0,0
2020,88.0,-66.0,0
2020,88.0,-65.0,0
2020,88.0,-64.0,0
2020,88.0,-63.0,0
2020,88.0,-62.0,0
2020,88.0,-61.0,0
2020,88.0,-60.0,0
2020,88.0,-59.0,0
2020,88.0,-58.0,0
2020,88.0,-57.0,0
2020,88.0,-56.0,0
2020,88.0,-55.0,0
2020,88.0,-54.0,0
2020,88.0,-53.0,0
2020,88.0,-52.0,0
2020,88.0,-51.0,0
2020,88.0,-50.0,0
2020,88.0,-49.0,0
2020,88.0,-48.0,0
2020,88.0,-47.0,0
2020,88.0,-46.0,0
2020,88.0,-45.0,98
2020,88.0,-44.0,0
2020,88.0,-43.0,0
2020,88.0,-42.0,0
2020,88.0,-41.0,0
2020,88.0,-40.0,0
2020,88.0,-39.0,0
2020,88.0,-38.0,0
2020,88.0,-37.0,0
2020,88.0,-36.0,0
2020,88.0,-35.0,0
2020,88.0,-34.0,44
2020,88.0,-33.0,0
2020,88.0,-32.0,0
2020,88.0,-31.0,32
2020,88.0,-30.0,0
2020,88.0,-29.0,156
2020,88.0,-28.0,2
2020,88.0,-27.0,2
2020,88.0,-26.0,137
2020,88.0,-25.0,2
2020,88.0,-24.0,2
2020,88.0,-23.0,2
2020,88.0,-22.0,2
2020,88.0,-21.0,2
2020,88.0,-20.0,137
2020,88.0,-19.0,102
2020,88.0,-18.0,137
2020,88.0,-17.0,2
2020,88.0,-16.0,2
2020,88.0,-15.0,2
2020,88.0,-14.0,2
2020,88.0,-13.0,2
2020,88.0,-12.0,2
2020,88.0,-11.0,3
2020,88.0,-10.0,103
2020,88.0,-9.0,37
2020,88.0,-8.0,4
2020,88.0,-7.0,28
2020,88.0,-6.0,4
2020,88.0,-5.0,4
2020,88.0,-4.0,5
2020,88.0,-3.0,5
2020,88.0,-2.0,5
2020,88.0,-1.0,3
2020,88.0,0.0,3
2020,88.0,1.0,2
2020,88.0,2.0,3
2020,88.0,3.0,3
2020,88.0,4.0,2
2020,88.0,5.0,17
2020,88.0,6.0,79
2020,88.0,7.0,11
2020,88.0,8.0,63
2020,88.0,9.0,5
2020,88.0,10.0,2
2020,88.0,11.0,2
2020,88.0,12.0,2
2020,88.0,13.0,2
2020,88.0,14.0,2
2020,88.0,15.0,2
2020,88.0,16.0,2
2020,88.0,17.0,2
2020,88.0,18.0,2
2020,88.0,19.0,2
2020,88.0,20.0,0
2020,88.0,21.0,0
2020,88.0,22.0,0
2020,88.0,23.0,0
2020,88.0,24.0,0
2020,88.0,25.0,0
2020,88.0,26.0,1
2020,88.0,27.0,1
2020,88.0,28.0,1
2020,88.0,29.0,0
2020,88.0,30.0,0
2020,88.0,31.0,0
2020,88.0,32.0,0
2020,88.0,33.0,0
2020,88.0,34.0,0
2020,88.0,35.0,0
2020,88.0,36.0,0
2020,88.0,37.0,0
2020,88.0,38.0,0
2020,88.0,39.0,0
2020,88.0,40.0,0
2020,88.0,41.0,0
2020,88.0,42.0,0
2020,88.0,43.0,0
2020,88.0,44.0,0
2020,88.0,45.0,0
2020,88.0,46.0,0
2020,88.0,47.0,0
2020,88.0,48.0,0
2020,88.0,49.0,0
2020,88.0,50.0,0
2020,88.0,51.0,0
2020,88.0,52.0,0
2020,88.0,53.0,0
2020,88.0,54.0,0
2020,88.0,55.0,0
2020,88.0,56.0,0
2020,88.0,57.0,0
2020,88.0,58.0,0
2020,88.0,59.0,0
2020,88.0,60.0,0
2020,88.0,61.0,0
2020,88.0,62.0,0
2020,88.0,63.0,0
2020,88.0,64.0,0
2020,88.0,65.0,0
2020,88.0,66.0,0
2020,88.0,67.0,0
2020,88.0,68.0,0
2020,88.0,69.0,0
2020,88.0,70.0,0
2020,88.0,71.0,0
2020,88.0,72.0,0
2020,88.0,73.0,0
2020,88.0,74.0,0
2020,88.0,75.0,0
2020,88.0,76.0,1
2020,88.0,77.0,0
2020,88.0,78.0,0
2020,88.0,79.0,0
2020,88.0,80.0,0
2020,88.0,81.0,0
2020,88.0,82.0,0
2020,88.0,83.0,0
2020,88.0,84.0,0
2020,88.0,85.0,0
2020,88.0,86.0,0
2020,88.0,87.0,0
2020,88.0,88.0,0
2020,88.0,89.0,0
2020,88.0,90.0,0
2020,88.0,91.0,0
2020,88.0,92.0,0
2020,88.0,93.0,0
2020,88.0,94.0,0
2020,88.0,95.0,0
2020,88.0,96.0,0
2020,88.0,97.0,0
2020,88.0,98.0,0
2020,88.0,99.0,0
2020,88.0,100.0,0
2020,88.0,101.0,0
2020,88.0,102.0,0
2020,88.0,103.0,0
2020,88.0,104.0,0
2020,88.0,105.0,0
2020,88.0,106.0,0
2020,88.0,107.0,0
2020,88.0,108.0,0
2020,88.0,109.0,0
2020,88.0,110.0,0
2020,88.0,111.0,0
2020,88.0,112.0,0
2020,88.0,113.0,0
2020,88.0,114.0,0
2020,88.0,115.0,0
2020,88.0,116.0,0
2020,88.0,117.0,0
2020,88.0,118.0,0
2020,88.0,119.0,0
2020,88.0,120.0,0
2020,88.0,121.0,0
2020,88.0,122.0,0
2020,88.0,123.0,0
2020,88.0,124.0,2
2020,88.0,125.0,16
2020,88.0,126.0,14
2020,88.0,127.0,12
2020,88.0,128.0,10
2020,88.0,129.0,9
2020,88.0,130.0,5
2020,88.0,131.0,0
2020,88.0,132.0,0
2020,88.0,133.0,0
